id	objects
84291	['traffic light, traffic signal, stoplight', 'hook, claw', 'rotisserie', 'car mirror', 'barbell']
87363	['menu', 'web site, website, internet site, site']
78812	['projectile, missile', 'matchstick', 'nematode, nematode worm, roundworm', 'stopwatch, stop watch', 'analog clock', 'beacon, lighthouse, beacon light, pharos', 'magnetic compass', 'missile', 'space shuttle', "jack-o'-lantern", 'barometer', 'scale, weighing machine', 'odometer, hodometer, mileometer, milometer', 'wall clock', 'jellyfish']
87365	['ping-pong ball', 'nematode, nematode worm, roundworm', 'tennis ball', 'traffic light, traffic signal, stoplight', 'spotlight, spot', 'jellyfish', 'digital clock']
72588	['volcano', 'geyser', 'fountain', 'fireboat', 'spotlight, spot']
88323	['megalith, megalithic structure', 'geyser', 'beacon, lighthouse, beacon light, pharos', 'balloon', 'lakeside, lakeshore', 'seashore, coast, seacoast, sea-coast', 'airship, dirigible', 'hay', 'dugong, Dugong dugon', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'rapeseed', 'promontory, headland, head, foreland', 'volcano', 'missile', 'wing', 'church, church building']
87369	['modem', 'cinema, movie theater, movie theatre, movie house, picture palace', 'bulletproof vest', 'CD player', 'restaurant, eating house, eating place, eatery', 'street sign', 'cassette player', 'traffic light, traffic signal, stoplight', 'parking meter', 'cab, hack, taxi, taxicab', 'church, church building', 'mobile home, manufactured home', 'digital clock']
78818	['dugong, Dugong dugon', 'kite', 'sea snake', 'spotlight, spot', 'pole', 'flagpole, flagstaff', 'sweatshirt', 'analog clock', 'maraca', 'laptop, laptop computer', 'airship, dirigible', 'CD player', 'jellyfish', 'bubble', 'binder, ring-binder', 'nematode, nematode worm, roundworm', 'Granny Smith', 'jersey, T-shirt, tee shirt', 'vulture', 'street sign', 'parachute, chute', 'tick', 'hammerhead, hammerhead shark', 'hair slide', 'doormat, welcome mat', 'traffic light, traffic signal, stoplight']
91156	['geyser', 'fountain', 'fireboat']
90001	['dam, dike, dyke', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'wing', 'car mirror']
86046	['butternut squash', 'tick', 'velvet', 'acorn squash', 'gong, tam-tam', 'wooden spoon', 'acorn', 'quill, quill pen', 'spaghetti squash', 'potpie']
89503	['velvet', 'suspension bridge', 'balloon', 'pool table, billiard table, snooker table', 'bubble', 'jellyfish']
82015	['velvet', 'stole', 'sarong', 'jersey, T-shirt, tee shirt', 'airship, dirigible', 'missile', 'maillot', 'projectile, missile', 'brassiere, bra, bandeau', 'catamaran', 'trimaran']
84406	['planetarium', 'mosque', 'dome', 'airship, dirigible', 'water tower']
89210	['picket fence, paling', 'palace', 'lakeside, lakeshore', 'patio, terrace', 'beacon, lighthouse, beacon light, pharos', 'restaurant, eating house, eating place, eatery', 'bell cote, bell cot', 'flagpole, flagstaff', 'volcano', 'church, church building', 'barn']
81729	['jeep, landrover', 'limousine, limo', 'beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon', 'pickup, pickup truck', 'solar dish, solar collector, solar furnace', 'minivan', 'convertible']
82398	['spotlight, spot', 'window screen', "spider web, spider's web", 'bow', 'traffic light, traffic signal, stoplight', 'pole', 'swing', 'strainer', 'shower curtain']
86006	['car mirror', 'suspension bridge', 'trolleybus, trolley coach, trackless trolley', 'pole', 'traffic light, traffic signal, stoplight', 'crane']
88447	['geyser', 'beacon, lighthouse, beacon light, pharos', 'obelisk', 'airliner', 'seashore, coast, seacoast, sea-coast', 'hay', 'radio telescope, radio reflector', 'rapeseed', 'volcano', 'crane', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'wing', 'harvester, reaper']
82390	['valley, vale', 'cliff, drop, drop-off', 'seashore, coast, seacoast, sea-coast', 'promontory, headland, head, foreland']
84753	['geyser', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty']
84752	['volcano', 'feather boa, boa']
80372	['sea snake', 'pole', 'nematode, nematode worm, roundworm', 'knot', 'coil, spiral, volute, whorl, helix']
82407	['geyser', 'car mirror', 'flagpole, flagstaff', 'solar dish, solar collector, solar furnace', 'fountain', 'spotlight, spot', 'volcano', 'alp']
84550	['lampshade, lamp shade', 'spotlight, spot']
87925	['shopping cart', 'car mirror', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'racer, race car, racing car', 'dam, dike, dyke', 'worm fence, snake fence, snake-rail fence, Virginia fence', 'traffic light, traffic signal, stoplight', 'rapeseed', 'sandbar, sand bar', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'unicycle, monocycle', 'chainlink fence']
78213	['geyser', 'monitor', 'beacon, lighthouse, beacon light, pharos', 'balloon', 'lakeside, lakeshore', 'hay', 'rapeseed', 'valley, vale', 'alp', 'barn']
84695	['pedestal, plinth, footstall', 'washbasin, handbasin, washbowl, lavabo, wash-hand basin', 'hook, claw', 'cup', 'vase']
82152	['nematode, nematode worm, roundworm', 'suspension bridge', 'torch', 'airliner', 'traffic light, traffic signal, stoplight', 'spotlight, spot', 'crane', 'bubble', 'wing']
84196	['projectile, missile', 'bannister, banister, balustrade, balusters, handrail', 'solar dish, solar collector, solar furnace', 'missile']
90099	['valley, vale', 'lakeside, lakeshore']
85501	['pedestal, plinth, footstall', 'beacon, lighthouse, beacon light, pharos', 'obelisk', 'stupa, tope', 'fountain', 'bell cote, bell cot']
90317	['nematode, nematode worm, roundworm', 'sea snake', 'envelope', 'web site, website, internet site, site', 'parachute, chute', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias', 'jellyfish', 'hammerhead, hammerhead shark']
80474	['pole', 'reel', 'crane', 'flagpole, flagstaff']
88848	['platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus', 'nematode, nematode worm, roundworm', 'isopod', "jack-o'-lantern", 'volcano', 'abaya', 'jellyfish', 'hammerhead, hammerhead shark']
84054	['pole', 'fountain', 'traffic light, traffic signal, stoplight', 'fireboat', 'flagpole, flagstaff']
84055	['crane', 'pier', 'fireboat', 'container ship, containership, container vessel', 'lakeside, lakeshore']
84083	['torch', 'fountain', 'candle, taper, wax light', 'spotlight, spot']
90095	['lakeside, lakeshore', 'fountain', 'rapeseed', 'park bench', 'castle', 'chainlink fence']
84198	['platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus', 'nematode, nematode worm, roundworm', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'monastery', 'beacon, lighthouse, beacon light, pharos', 'space shuttle', 'traffic light, traffic signal, stoplight', 'volcano', 'church, church building']
83589	['castle', 'beacon, lighthouse, beacon light, pharos', 'crane', 'promontory, headland, head, foreland', 'wreck']
86565	['submarine, pigboat, sub, U-boat', 'beacon, lighthouse, beacon light, pharos', 'seashore, coast, seacoast, sea-coast', 'spotlight, spot', 'sandbar, sand bar', 'promontory, headland, head, foreland', 'pier', 'wreck']
74055	['planetarium']
71941	['matchstick', 'nematode, nematode worm, roundworm', 'picket fence, paling', 'gazelle', 'tennis ball', 'tripod', 'vine snake', 'can opener, tin opener', 'fountain', 'spotlight, spot', 'drumstick', 'bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis', 'chime, bell, gong']
84376	['megalith, megalithic structure', 'plow, plough', 'golf ball', 'hay', 'radio telescope, radio reflector', 'soccer ball', 'harvester, reaper', 'barn']
86446	[]
84573	['megalith, megalithic structure', 'beacon, lighthouse, beacon light, pharos', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'solar dish, solar collector, solar furnace', 'tile roof', 'hay', 'boathouse', 'rapeseed', 'barn']
83731	['warplane, military plane', 'bald eagle, American eagle, Haliaeetus leucocephalus', 'kite', 'white stork, Ciconia ciconia', 'black stork, Ciconia nigra', 'vulture', 'airship, dirigible', 'magpie', 'parachute, chute', 'jellyfish', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias', 'wing', 'hammerhead, hammerhead shark']
86568	['lampshade, lamp shade', 'matchstick', 'red wine', 'cup', 'spotlight, spot']
71313	['traffic light, traffic signal, stoplight']
81572	['nematode, nematode worm, roundworm', 'torch', 'space shuttle', 'traffic light, traffic signal, stoplight', 'spotlight, spot', 'volcano', 'stage']
88668	['kite', 'obelisk', 'balloon', 'airship, dirigible', 'parachute, chute', 'flagpole, flagstaff', 'warplane, military plane']
89150	['binder, ring-binder', 'balance beam, beam', 'carton', 'envelope', 'shoji']
72338	['cliff, drop, drop-off']
84714	['boathouse', 'cinema, movie theater, movie theatre, movie house, picture palace', 'racer, race car, racing car', 'minivan', 'car mirror', 'screen, CRT screen', 'limousine, limo', 'barn', 'solar dish, solar collector, solar furnace', 'mobile home, manufactured home', 'suspension bridge', 'pickup, pickup truck', 'moving van', 'greenhouse, nursery, glasshouse', 'jellyfish', 'flagpole, flagstaff', 'cab, hack, taxi, taxicab', 'television, television system', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'wing', 'monitor']
88660	['syringe', 'pole', 'warplane, military plane', 'crane', 'suspension bridge']
80973	['platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus', 'nematode, nematode worm, roundworm', 'analog clock', 'traffic light, traffic signal, stoplight', 'fountain', 'flagpole, flagstaff', 'crane', 'hammerhead, hammerhead shark']
88197	['cinema, movie theater, movie theatre, movie house, picture palace', 'obelisk', 'pole', 'scoreboard', 'traffic light, traffic signal, stoplight', 'grocery store, grocery, food market, market', 'bullet train, bullet', 'bell cote, bell cot', 'bannister, banister, balustrade, balusters, handrail', 'guillotine', 'cab, hack, taxi, taxicab', 'stage', 'pier', 'restaurant, eating house, eating place, eatery', 'steel arch bridge']
78920	['envelope', 'web site, website, internet site, site']
80977	['traffic light, traffic signal, stoplight', 'torch', "jack-o'-lantern", 'balloon', 'spotlight, spot']
82653	['cinema, movie theater, movie theatre, movie house, picture palace', 'mailbox, letter box', 'airliner', 'airship, dirigible', 'missile', 'crane', 'carton', 'wing']
82302	['binder, ring-binder', 'platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus', 'dugong, Dugong dugon', 'nematode, nematode worm, roundworm', 'beacon, lighthouse, beacon light, pharos', 'drilling platform, offshore rig', 'airship, dirigible', 'parachute, chute', 'modem', 'wing']
81478	['screen, CRT screen', 'television, television system', 'home theater, home theatre', 'monitor']
83904	['dugong, Dugong dugon', 'lakeside, lakeshore', 'gong, tam-tam', 'snow leopard, ounce, Panthera uncia', 'projectile, missile', 'switch, electric switch, electrical switch', 'alp', 'velvet', 'balloon', 'airship, dirigible', 'chime, bell, gong', 'cliff, drop, drop-off', 'cleaver, meat cleaver, chopper', 'nematode, nematode worm, roundworm', 'Petri dish', 'safe', 'missile', 'parachute, chute', 'cheetah, chetah, Acinonyx jubatus', 'leopard, Panthera pardus', 'tick', 'horned viper, cerastes, sand viper, horned asp, Cerastes cornutus', 'combination lock', 'promontory, headland, head, foreland', 'volcano', 'modem', 'sidewinder, horned rattlesnake, Crotalus cerastes', 'grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus', 'whiskey jug']
83274	['beacon, lighthouse, beacon light, pharos', 'obelisk', 'hay', 'water tower', 'flagpole, flagstaff', 'park bench', 'barn']
84943	['megalith, megalithic structure', 'beacon, lighthouse, beacon light, pharos', 'balloon', 'drilling platform, offshore rig', 'airship, dirigible', 'radio telescope, radio reflector', 'crane', 'wing']
82718	['geyser', 'fountain', 'lakeside, lakeshore']
80981	['dome', 'palace', 'church, church building']
80983	['fire engine, fire truck', 'minibus', 'car mirror', 'garbage truck, dustcart', 'beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon', 'pickup, pickup truck', 'minivan', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'mobile home, manufactured home']
87664	['airship, dirigible']
90058	["jack-o'-lantern", 'traffic light, traffic signal, stoplight', 'digital clock', 'nematode, nematode worm, roundworm', 'spotlight, spot']
82717	['palace', 'monastery', 'tile roof', 'restaurant, eating house, eating place, eatery', 'bell cote, bell cot', 'bubble']
84277	['pelican', 'kite', 'balloon', 'vulture', 'airship, dirigible', 'parachute, chute']
78365	['platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus', 'nematode, nematode worm, roundworm', 'digital clock', 'torch', "jack-o'-lantern", 'volcano', 'matchstick', 'jellyfish']
82714	['binder, ring-binder', 'damselfly', 'nematode, nematode worm, roundworm', 'sea lion', 'menu', 'letter opener, paper knife, paperknife', 'leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea', 'airship, dirigible', 'solar dish, solar collector, solar furnace', 'web site, website, internet site, site', 'traffic light, traffic signal, stoplight', 'radio telescope, radio reflector', "dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk", 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias', 'quill, quill pen', 'crane', 'steel arch bridge', 'pier', 'grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus', 'stage']
79099	['space shuttle', 'lakeside, lakeshore', 'balloon', 'airship, dirigible', 'missile', 'parachute, chute', 'traffic light, traffic signal, stoplight', 'radio telescope, radio reflector', 'flagpole, flagstaff', 'volcano']
74281	['geyser', 'megalith, megalithic structure', 'beacon, lighthouse, beacon light, pharos', 'rapeseed', 'hay']
90433	['parachute, chute', 'traffic light, traffic signal, stoplight', 'balloon', 'airship, dirigible', 'spotlight, spot']
83355	['space shuttle', 'ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle', 'torch', 'kite', 'Petri dish', 'balloon', 'pool table, billiard table, snooker table', 'airship, dirigible', 'parachute, chute', 'flagpole, flagstaff', 'American coot, marsh hen, mud hen, water hen, Fulica americana', 'matchstick', 'bubble', 'candle, taper, wax light', 'jellyfish']
82979	['car mirror']
82871	['kite', 'white stork, Ciconia ciconia', 'vulture', 'airship, dirigible', 'parachute, chute', 'flagpole, flagstaff', 'bald eagle, American eagle, Haliaeetus leucocephalus']
85698	['menu', 'envelope']
90926	['skunk, polecat, wood pussy', 'umbrella', 'kite', 'patio, terrace', 'vulture', 'airship, dirigible', 'Yorkshire terrier', 'boathouse', 'bell cote, bell cot', 'dam, dike, dyke', 'quill, quill pen', 'albatross, mollymawk', 'warplane, military plane']
89611	['geyser', 'beacon, lighthouse, beacon light, pharos', 'balloon', 'scuba diver', 'drilling platform, offshore rig', 'coral reef', 'parachute, chute', 'volcano', 'wing', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias']
79395	['car mirror', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'stupa, tope', 'lakeside, lakeshore', 'pole', "spider web, spider's web", 'suspension bridge', 'traffic light, traffic signal, stoplight', 'flagpole, flagstaff', 'park bench', 'valley, vale', 'alp']
90852	['geyser', 'torch', 'candle, taper, wax light', 'iron, smoothing iron', 'fountain', 'lighter, light, igniter, ignitor', 'toilet seat', 'matchstick', 'wing']
87666	['nematode, nematode worm, roundworm', 'airship, dirigible', 'parachute, chute', 'volcano', 'warplane, military plane', 'wing']
